,episode,score,avg_score
293,293,5.0,3.14
294,294,2.0,3.16
295,295,5.0,3.21
296,296,11.0,3.32
297,297,1.0,3.35
298,298,7.0,3.43
299,299,7.0,3.45
300,300,6.0,3.52
301,301,3.0,3.54
302,302,5.0,3.57
303,303,9.0,3.64
304,304,6.0,3.66
305,305,5.0,3.7
306,306,5.0,3.76
307,307,4.0,3.78
308,308,1.0,3.78
309,309,7.0,3.84
310,310,7.0,3.87
311,311,2.0,3.85
312,312,7.0,3.92
313,313,4.0,3.87
314,314,7.0,3.9
315,315,7.0,3.95
316,316,6.0,3.95
317,317,4.0,3.93
318,318,11.0,4.0
319,319,7.0,4.06
320,320,7.0,4.12
321,321,7.0,4.18
322,322,9.0,4.27
323,323,12.0,4.39
324,324,10.0,4.46
325,325,13.0,4.59
326,326,4.0,4.61
327,327,4.0,4.62
328,328,5.0,4.63
329,329,7.0,4.64
330,330,6.0,4.67
331,331,7.0,4.66
332,332,7.0,4.72
333,333,0.0,4.7
334,334,9.0,4.76
335,335,5.0,4.83
336,336,7.0,4.9
337,337,6.0,4.91
338,338,11.0,5.03
339,339,12.0,5.14
340,340,2.0,5.09
341,341,13.0,5.19
342,342,8.0,5.23
343,343,10.0,5.32
344,344,7.0,5.34
345,345,11.0,5.43
346,346,10.0,5.48
347,347,11.0,5.54
348,348,7.0,5.59
349,349,4.0,5.61
350,350,7.0,5.59
351,351,9.0,5.68
352,352,8.0,5.76
353,353,9.0,5.83
354,354,7.0,5.88
355,355,6.0,5.94
356,356,7.0,5.99
357,357,10.0,6.06
358,358,4.0,6.04
359,359,9.0,6.09
360,360,7.0,6.08
361,361,9.0,6.14
362,362,4.0,6.11
363,363,11.0,6.16
364,364,8.0,6.21
365,365,10.0,6.25
366,366,7.0,6.24
367,367,3.0,6.23
368,368,8.0,6.3
369,369,11.0,6.37
370,370,10.0,6.39
371,371,6.0,6.39
372,372,5.0,6.42
373,373,4.0,6.44
374,374,3.0,6.41
375,375,9.0,6.43
376,376,8.0,6.47
377,377,10.0,6.5
378,378,6.0,6.5
379,379,8.0,6.54
380,380,13.0,6.66
381,381,7.0,6.71
382,382,4.0,6.72
383,383,8.0,6.77
384,384,8.0,6.74
385,385,16.0,6.89
386,386,6.0,6.94
387,387,4.0,6.94
388,388,15.0,7.05
389,389,9.0,7.08
390,390,9.0,7.14
391,391,9.0,7.15
392,392,13.0,7.26
393,393,10.0,7.31
394,394,9.0,7.38
395,395,13.0,7.46
396,396,9.0,7.44
397,397,9.0,7.52
398,398,11.0,7.56
399,399,9.0,7.58
400,400,7.0,7.59
401,401,8.0,7.64
402,402,6.0,7.65
403,403,11.0,7.67
404,404,8.0,7.69
405,405,3.0,7.67
406,406,9.0,7.71
407,407,7.0,7.74
408,408,6.0,7.79
409,409,10.0,7.82
410,410,10.0,7.85
411,411,9.0,7.92
412,412,9.0,7.94
413,413,11.0,8.01
414,414,10.0,8.04
415,415,12.0,8.09
416,416,11.0,8.14
417,417,11.0,8.21
418,418,11.0,8.21
419,419,11.0,8.25
420,420,7.0,8.25
421,421,15.0,8.33
422,422,11.0,8.35
423,423,9.0,8.32
424,424,12.0,8.34
425,425,14.0,8.35
426,426,3.0,8.34
427,427,8.0,8.38
428,428,7.0,8.4
429,429,6.0,8.39
430,430,5.0,8.38
431,431,14.0,8.45
432,432,10.0,8.48
433,433,8.0,8.56
434,434,15.0,8.62
435,435,4.0,8.61
436,436,12.0,8.66
437,437,14.0,8.74
438,438,10.0,8.73
439,439,8.0,8.69
440,440,10.0,8.77
441,441,12.0,8.76
442,442,13.0,8.81
443,443,10.0,8.81
444,444,6.0,8.8
445,445,14.0,8.83
446,446,10.0,8.83
447,447,11.0,8.83
448,448,12.0,8.88
449,449,10.0,8.94
450,450,14.0,9.01
451,451,0.0,8.92
452,452,8.0,8.92
453,453,10.0,8.93
454,454,4.0,8.9
455,455,10.0,8.94
456,456,10.0,8.97
457,457,6.0,8.93
458,458,8.0,8.97
459,459,4.0,8.92
460,460,12.0,8.97
461,461,10.0,8.98
462,462,13.0,9.07
463,463,11.0,9.07
464,464,12.0,9.11
465,465,11.0,9.12
466,466,9.0,9.14
467,467,14.0,9.25
468,468,9.0,9.26
469,469,12.0,9.27
470,470,13.0,9.3
471,471,8.0,9.32
472,472,3.0,9.3
473,473,10.0,9.36
474,474,11.0,9.44
475,475,14.0,9.49
476,476,8.0,9.49
477,477,12.0,9.51
478,478,11.0,9.56
479,479,11.0,9.59
480,480,13.0,9.59
481,481,9.0,9.61
482,482,9.0,9.66
483,483,9.0,9.67
484,484,10.0,9.69
485,485,11.0,9.64
486,486,13.0,9.71
487,487,13.0,9.8
488,488,8.0,9.73
489,489,12.0,9.76
490,490,10.0,9.77
491,491,7.0,9.75
492,492,12.0,9.74
493,493,11.0,9.75
494,494,17.0,9.83
495,495,14.0,9.84
496,496,11.0,9.86
497,497,11.0,9.88
498,498,8.0,9.85
499,499,15.0,9.91
500,500,10.0,9.94
501,501,16.0,10.02
502,502,10.0,10.06
503,503,16.0,10.11
504,504,12.0,10.15
505,505,13.0,10.25
506,506,10.0,10.26
507,507,9.0,10.28
508,508,11.0,10.33
509,509,14.0,10.37
510,510,9.0,10.36
511,511,13.0,10.4
512,512,18.0,10.49
513,513,16.0,10.54
514,514,15.0,10.59
515,515,9.0,10.56
516,516,14.0,10.59
517,517,13.0,10.61
518,518,10.0,10.6
519,519,12.0,10.61
520,520,11.0,10.65
521,521,7.0,10.57
522,522,6.0,10.52
523,523,12.0,10.55
524,524,11.0,10.54
525,525,12.0,10.52
526,526,15.0,10.64
527,527,13.0,10.69
528,528,18.0,10.8
529,529,8.0,10.82
530,530,9.0,10.86
531,531,16.0,10.88
532,532,14.0,10.92
533,533,12.0,10.96
534,534,10.0,10.91
535,535,13.0,11.0
536,536,7.0,10.95
537,537,15.0,10.96
538,538,11.0,10.97
539,539,14.0,11.03
540,540,13.0,11.06
541,541,12.0,11.06
542,542,7.0,11.0
543,543,18.0,11.08
544,544,14.0,11.16
545,545,14.0,11.16
546,546,15.0,11.21
547,547,8.0,11.18
548,548,13.0,11.19
549,549,9.0,11.18
550,550,12.0,11.16
551,551,10.0,11.26
552,552,14.0,11.32
553,553,8.0,11.3
554,554,11.0,11.37
555,555,17.0,11.44
556,556,19.0,11.53
557,557,18.0,11.65
558,558,13.0,11.7
559,559,12.0,11.78
560,560,9.0,11.75
561,561,12.0,11.77
562,562,18.0,11.82
563,563,8.0,11.79
564,564,10.0,11.77
565,565,13.0,11.79
566,566,13.0,11.83
567,567,7.0,11.76
568,568,11.0,11.78
569,569,9.0,11.75
570,570,4.0,11.66
571,571,15.0,11.73
572,572,16.0,11.86
573,573,14.0,11.9
574,574,14.0,11.93
575,575,13.0,11.92
576,576,12.0,11.96
577,577,13.0,11.97
578,578,14.0,12.0
579,579,11.0,12.0
580,580,17.0,12.04
581,581,13.0,12.08
582,582,12.0,12.11
583,583,14.0,12.16
584,584,10.0,12.16
585,585,9.0,12.14
586,586,19.0,12.2
587,587,15.0,12.22
588,588,2.0,12.16
589,589,16.0,12.2
590,590,11.0,12.21
591,591,16.0,12.3
592,592,17.0,12.35
593,593,11.0,12.35
594,594,17.0,12.35
595,595,18.0,12.39
596,596,9.0,12.37
597,597,14.0,12.4
598,598,15.0,12.47
599,599,11.0,12.43
600,600,17.0,12.5
601,601,16.0,12.5
602,602,14.0,12.54
603,603,14.0,12.52
604,604,14.0,12.54
605,605,13.0,12.54
606,606,15.0,12.59
607,607,18.0,12.68
608,608,11.0,12.68
609,609,11.0,12.65
610,610,9.0,12.65
611,611,17.0,12.69
612,612,12.0,12.63
613,613,13.0,12.6
614,614,11.0,12.56
615,615,12.0,12.59
616,616,11.0,12.56
617,617,20.0,12.63
618,618,17.0,12.7
619,619,12.0,12.7
620,620,11.0,12.7
621,621,16.0,12.79
622,622,13.0,12.86
623,623,17.0,12.91
624,624,17.0,12.97
625,625,14.0,12.99
626,626,17.0,13.01
627,627,13.0,13.01
628,628,15.0,12.98
629,629,16.0,13.06
630,630,7.0,13.04
631,631,8.0,12.96
632,632,15.0,12.97
633,633,13.0,12.98
634,634,18.0,13.06
635,635,18.0,13.11
636,636,18.0,13.22
637,637,19.0,13.26
638,638,17.0,13.32
639,639,8.0,13.26
640,640,17.0,13.3
641,641,17.0,13.35
642,642,17.0,13.45
643,643,12.0,13.39
644,644,18.0,13.43
645,645,7.0,13.36
646,646,20.0,13.41
647,647,13.0,13.46
648,648,13.0,13.46
649,649,17.0,13.54
650,650,15.0,13.57
651,651,15.0,13.62
652,652,12.0,13.6
653,653,18.0,13.7
654,654,16.0,13.75
655,655,11.0,13.69
656,656,12.0,13.62
657,657,12.0,13.56
658,658,18.0,13.61
659,659,15.0,13.64
660,660,13.0,13.68
661,661,14.0,13.7
662,662,12.0,13.64
663,663,10.0,13.66
664,664,17.0,13.73
665,665,21.0,13.81
666,666,19.0,13.87
667,667,11.0,13.91
668,668,16.0,13.96
669,669,17.0,14.04
670,670,17.0,14.17
671,671,13.0,14.15
672,672,10.0,14.09
673,673,18.0,14.13
674,674,14.0,14.13
675,675,17.0,14.17
676,676,18.0,14.23
677,677,13.0,14.23
678,678,8.0,14.17
679,679,13.0,14.19
680,680,15.0,14.17
681,681,17.0,14.21
682,682,14.0,14.23
683,683,17.0,14.26
684,684,10.0,14.26
685,685,19.0,14.36
686,686,14.0,14.31
687,687,15.0,14.31
688,688,6.0,14.35
689,689,14.0,14.33
690,690,13.0,14.35
691,691,15.0,14.34
692,692,10.0,14.27
693,693,17.0,14.33
694,694,17.0,14.33
695,695,17.0,14.32
696,696,10.0,14.33
697,697,16.0,14.35
698,698,16.0,14.36
699,699,11.0,14.36
700,700,17.0,14.36
701,701,9.0,14.29
702,702,11.0,14.26
703,703,18.0,14.3
704,704,17.0,14.33
705,705,15.0,14.35
706,706,14.0,14.34
707,707,9.0,14.25
708,708,10.0,14.24
709,709,12.0,14.25
710,710,13.0,14.29
711,711,9.0,14.21
712,712,11.0,14.2
713,713,22.0,14.29
714,714,10.0,14.28
715,715,14.0,14.3
716,716,14.0,14.33
717,717,15.0,14.28
718,718,9.0,14.2
719,719,12.0,14.2
720,720,15.0,14.24
721,721,17.0,14.25
722,722,14.0,14.26
723,723,20.0,14.29
724,724,13.0,14.25
725,725,14.0,14.25
726,726,16.0,14.24
727,727,16.0,14.27
728,728,18.0,14.3
729,729,16.0,14.3
730,730,13.0,14.36
731,731,9.0,14.37
732,732,17.0,14.39
733,733,12.0,14.38
734,734,21.0,14.41
735,735,16.0,14.39
736,736,17.0,14.38
737,737,23.0,14.42
738,738,10.0,14.35
739,739,15.0,14.42
740,740,13.0,14.38
741,741,10.0,14.31
742,742,18.0,14.32
743,743,11.0,14.31
744,744,12.0,14.25
745,745,19.0,14.37
746,746,11.0,14.28
747,747,10.0,14.25
748,748,8.0,14.2
749,749,18.0,14.21
750,750,8.0,14.14
751,751,20.0,14.19
752,752,15.0,14.22
753,753,16.0,14.2
754,754,12.0,14.16
755,755,18.0,14.23
756,756,16.0,14.27
757,757,10.0,14.25
758,758,13.0,14.2
759,759,14.0,14.19
760,760,18.0,14.24
761,761,16.0,14.26
762,762,14.0,14.28
763,763,16.0,14.34
764,764,17.0,14.34
765,765,17.0,14.3
766,766,17.0,14.28
767,767,14.0,14.31
768,768,20.0,14.35
769,769,11.0,14.29
770,770,14.0,14.26
771,771,12.0,14.25
772,772,4.0,14.19
773,773,17.0,14.18
774,774,14.0,14.18
775,775,15.0,14.16
776,776,15.0,14.13
777,777,12.0,14.12
778,778,19.0,14.23
779,779,8.0,14.18
780,780,25.0,14.28
781,781,17.0,14.28
782,782,17.0,14.31
783,783,15.0,14.29
784,784,15.0,14.34
785,785,15.0,14.3
786,786,14.0,14.3
787,787,6.0,14.21
788,788,16.0,14.31
789,789,15.0,14.32
790,790,12.0,14.31
791,791,17.0,14.33
792,792,16.0,14.39
793,793,21.0,14.43
794,794,19.0,14.45
795,795,15.0,14.43
796,796,11.0,14.44
797,797,15.0,14.43
798,798,14.0,14.41
799,799,16.0,14.46
800,800,12.0,14.41
801,801,18.0,14.5
802,802,13.0,14.52
803,803,11.0,14.45
804,804,16.0,14.44
805,805,11.0,14.4
806,806,8.0,14.34
807,807,13.0,14.38
808,808,15.0,14.43
809,809,14.0,14.45
810,810,22.0,14.54
811,811,19.0,14.64
812,812,18.0,14.71
813,813,14.0,14.63
814,814,14.0,14.67
815,815,13.0,14.66
816,816,18.0,14.7
817,817,22.0,14.77
818,818,15.0,14.83
819,819,9.0,14.8
820,820,12.0,14.77
821,821,12.0,14.72
822,822,19.0,14.77
823,823,12.0,14.69
824,824,12.0,14.68
825,825,15.0,14.69
826,826,19.0,14.72
827,827,11.0,14.67
828,828,20.0,14.69
829,829,17.0,14.7
830,830,15.0,14.72
831,831,16.0,14.79
832,832,12.0,14.74
833,833,13.0,14.75
834,834,14.0,14.68
835,835,7.0,14.59
836,836,11.0,14.53
837,837,15.0,14.45
838,838,18.0,14.53
839,839,16.0,14.54
840,840,12.0,14.53
841,841,16.0,14.59
842,842,19.0,14.6
843,843,13.0,14.62
844,844,5.0,14.55
845,845,14.0,14.5
846,846,12.0,14.51
847,847,9.0,14.5
848,848,9.0,14.51
849,849,3.0,14.36
850,850,11.0,14.39
851,851,12.0,14.31
852,852,14.0,14.3
853,853,16.0,14.3
854,854,3.0,14.21
855,855,12.0,14.15
856,856,11.0,14.1
857,857,14.0,14.14
858,858,14.0,14.15
859,859,14.0,14.15
860,860,8.0,14.05
861,861,12.0,14.01
862,862,11.0,13.98
863,863,15.0,13.97
864,864,13.0,13.93
865,865,16.0,13.92
866,866,2.0,13.77
867,867,13.0,13.76
868,868,18.0,13.74
869,869,8.0,13.71
870,870,17.0,13.74
871,871,13.0,13.75
872,872,21.0,13.92
873,873,17.0,13.92
874,874,9.0,13.87
875,875,16.0,13.88
876,876,13.0,13.86
877,877,14.0,13.88
878,878,12.0,13.81
879,879,17.0,13.9
880,880,12.0,13.77
881,881,13.0,13.73
882,882,16.0,13.72
883,883,15.0,13.72
884,884,12.0,13.69
885,885,18.0,13.72
886,886,16.0,13.74
887,887,15.0,13.83
888,888,13.0,13.8
889,889,18.0,13.83
890,890,7.0,13.78
891,891,12.0,13.73
892,892,15.0,13.72
893,893,10.0,13.61
894,894,16.0,13.58
895,895,12.0,13.55
896,896,21.0,13.65
897,897,18.0,13.68
898,898,12.0,13.66
899,899,15.0,13.65
900,900,10.0,13.63
901,901,15.0,13.6
902,902,20.0,13.67
903,903,16.0,13.72
904,904,14.0,13.7
905,905,15.0,13.74
906,906,17.0,13.83
907,907,11.0,13.81
908,908,10.0,13.76
909,909,14.0,13.76
910,910,9.0,13.63
911,911,14.0,13.58
912,912,15.0,13.55
913,913,16.0,13.57
914,914,15.0,13.58
915,915,10.0,13.55
916,916,13.0,13.5
917,917,13.0,13.41
918,918,18.0,13.44
919,919,18.0,13.53
920,920,16.0,13.57
921,921,13.0,13.58
922,922,16.0,13.55
923,923,9.0,13.52
924,924,10.0,13.5
925,925,20.0,13.55
926,926,19.0,13.55
927,927,16.0,13.6
928,928,14.0,13.54
929,929,13.0,13.5
930,930,13.0,13.48
931,931,12.0,13.44
932,932,18.0,13.5
933,933,13.0,13.5
934,934,16.0,13.52
935,935,18.0,13.63
936,936,12.0,13.64
937,937,15.0,13.64
938,938,16.0,13.62
939,939,8.0,13.54
940,940,16.0,13.58
941,941,15.0,13.57
942,942,5.0,13.43
943,943,12.0,13.42
944,944,11.0,13.48
945,945,12.0,13.46
946,946,16.0,13.5
947,947,13.0,13.54
948,948,14.0,13.59
949,949,13.0,13.69
950,950,10.0,13.68
951,951,15.0,13.71
952,952,12.0,13.69
953,953,17.0,13.7
954,954,14.0,13.81
955,955,7.0,13.76
956,956,9.0,13.74
957,957,18.0,13.78
958,958,12.0,13.76
959,959,12.0,13.74
960,960,19.0,13.85
961,961,15.0,13.88
962,962,11.0,13.88
963,963,18.0,13.91
964,964,17.0,13.95
965,965,16.0,13.95
966,966,19.0,14.12
967,967,10.0,14.09
968,968,18.0,14.09
969,969,21.0,14.22
970,970,3.0,14.08
971,971,16.0,14.11
972,972,13.0,14.03
973,973,17.0,14.03
974,974,16.0,14.1
975,975,13.0,14.07
976,976,14.0,14.08
977,977,13.0,14.07
978,978,12.0,14.07
979,979,13.0,14.03
980,980,8.0,13.99
981,981,15.0,14.01
982,982,11.0,13.96
983,983,14.0,13.95
984,984,12.0,13.95
985,985,20.0,13.97
986,986,18.0,13.99
987,987,11.0,13.95
988,988,10.0,13.92
989,989,13.0,13.87
990,990,10.0,13.9
991,991,15.0,13.93
992,992,6.0,13.84
993,993,10.0,13.84
994,994,7.0,13.75
995,995,9.0,13.72
996,996,14.0,13.65
997,997,12.0,13.59
998,998,19.0,13.66
999,999,16.0,13.67
1000,1000,8.0,13.65
1001,1001,13.0,13.63
1002,1002,8.0,13.51
1003,1003,16.0,13.51
1004,1004,16.0,13.53
1005,1005,7.0,13.45
1006,1006,16.0,13.44
1007,1007,15.0,13.48
1008,1008,11.0,13.49
1009,1009,16.0,13.51
1010,1010,9.0,13.51
1011,1011,11.0,13.48
1012,1012,12.0,13.45
1013,1013,11.0,13.4
1014,1014,15.0,13.4
1015,1015,12.0,13.42
1016,1016,17.0,13.46
1017,1017,18.0,13.51
1018,1018,15.0,13.48
1019,1019,11.0,13.41
1020,1020,16.0,13.41
1021,1021,22.0,13.5
1022,1022,13.0,13.47
1023,1023,13.0,13.51
1024,1024,14.0,13.55
1025,1025,18.0,13.53
1026,1026,16.0,13.5
1027,1027,15.0,13.49
1028,1028,15.0,13.5
1029,1029,16.0,13.53
1030,1030,19.0,13.59
1031,1031,20.0,13.67
1032,1032,15.0,13.64
1033,1033,11.0,13.62
1034,1034,11.0,13.57
1035,1035,16.0,13.55
1036,1036,13.0,13.56
1037,1037,17.0,13.58
1038,1038,12.0,13.54
1039,1039,14.0,13.6
1040,1040,14.0,13.58
1041,1041,16.0,13.59
1042,1042,14.0,13.68
1043,1043,17.0,13.73
1044,1044,11.0,13.73
1045,1045,15.0,13.76
1046,1046,14.0,13.74
1047,1047,17.0,13.78
1048,1048,12.0,13.76
1049,1049,10.0,13.73
1050,1050,11.0,13.74
1051,1051,16.0,13.75
1052,1052,15.0,13.78
1053,1053,16.0,13.77
1054,1054,14.0,13.77
1055,1055,14.0,13.84
1056,1056,16.0,13.91
1057,1057,14.0,13.87
1058,1058,15.0,13.9
1059,1059,14.0,13.92
1060,1060,15.0,13.88
1061,1061,11.0,13.84
1062,1062,14.0,13.87
1063,1063,16.0,13.85
1064,1064,18.0,13.86
1065,1065,17.0,13.87
1066,1066,16.0,13.84
1067,1067,10.0,13.84
1068,1068,14.0,13.8
1069,1069,17.0,13.76
1070,1070,15.0,13.88
1071,1071,12.0,13.84
1072,1072,15.0,13.86
1073,1073,17.0,13.86
1074,1074,17.0,13.87
1075,1075,16.0,13.9
1076,1076,24.0,14.0
1077,1077,14.0,14.01
1078,1078,12.0,14.01
1079,1079,16.0,14.04
1080,1080,14.0,14.1
1081,1081,14.0,14.09
1082,1082,17.0,14.15
1083,1083,16.0,14.17
1084,1084,13.0,14.18
1085,1085,10.0,14.08
1086,1086,13.0,14.03
1087,1087,15.0,14.07
1088,1088,17.0,14.14
1089,1089,15.0,14.16
1090,1090,13.0,14.19
1091,1091,15.0,14.19
1092,1092,18.0,14.31
1093,1093,10.0,14.31
1094,1094,16.0,14.4
1095,1095,11.0,14.42
1096,1096,13.0,14.41
1097,1097,15.0,14.44
1098,1098,17.0,14.42
1099,1099,16.0,14.42
1100,1100,15.0,14.49
1101,1101,17.0,14.53
1102,1102,11.0,14.56
1103,1103,17.0,14.57
1104,1104,13.0,14.54
1105,1105,14.0,14.61
1106,1106,10.0,14.55
