,episode,score,avg_score
202,202,7.0,4.39
203,203,5.0,4.44
204,204,3.0,4.47
205,205,8.0,4.51
206,206,4.0,4.55
207,207,9.0,4.61
208,208,5.0,4.66
209,209,9.0,4.76
210,210,7.0,4.8
211,211,4.0,4.81
212,212,11.0,4.91
213,213,10.0,4.99
214,214,4.0,5.01
215,215,8.0,5.05
216,216,3.0,5.0
217,217,7.0,5.06
218,218,5.0,5.12
219,219,3.0,5.08
220,220,8.0,5.11
221,221,3.0,5.1
222,222,5.0,5.13
223,223,9.0,5.21
224,224,12.0,5.31
225,225,5.0,5.35
226,226,2.0,5.31
227,227,13.0,5.46
228,228,9.0,5.53
229,229,7.0,5.55
230,230,7.0,5.62
231,231,7.0,5.66
232,232,14.0,5.78
233,233,9.0,5.86
234,234,3.0,5.86
235,235,5.0,5.87
236,236,9.0,5.93
237,237,8.0,5.97
238,238,4.0,5.94
239,239,11.0,6.01
240,240,4.0,6.02
241,241,12.0,6.08
242,242,9.0,6.14
243,243,7.0,6.16
244,244,7.0,6.21
245,245,6.0,6.26
246,246,5.0,6.26
247,247,5.0,6.22
248,248,6.0,6.24
249,249,7.0,6.23
250,250,7.0,6.26
251,251,4.0,6.29
252,252,8.0,6.29
253,253,7.0,6.28
254,254,5.0,6.3
255,255,11.0,6.36
256,256,13.0,6.44
257,257,5.0,6.46
258,258,11.0,6.53
259,259,6.0,6.52
260,260,5.0,6.5
261,261,10.0,6.52
262,262,6.0,6.56
263,263,8.0,6.59
264,264,12.0,6.64
265,265,9.0,6.73
266,266,8.0,6.77
267,267,9.0,6.82
268,268,13.0,6.91
269,269,14.0,7.01
270,270,9.0,7.08
271,271,6.0,7.09
272,272,7.0,7.13
273,273,2.0,7.05
274,274,9.0,7.07
275,275,5.0,7.04
276,276,7.0,7.0
277,277,14.0,7.05
278,278,3.0,7.03
279,279,8.0,7.08
280,280,8.0,7.1
281,281,5.0,7.13
282,282,12.0,7.2
283,283,6.0,7.17
284,284,12.0,7.21
285,285,11.0,7.27
286,286,10.0,7.29
287,287,3.0,7.31
288,288,3.0,7.3
289,289,4.0,7.24
290,290,8.0,7.26
291,291,11.0,7.3
292,292,7.0,7.29
293,293,7.0,7.24
294,294,11.0,7.27
295,295,10.0,7.33
296,296,13.0,7.38
297,297,1.0,7.32
298,298,5.0,7.33
299,299,9.0,7.38
300,300,9.0,7.44
301,301,6.0,7.42
302,302,7.0,7.42
303,303,13.0,7.5
304,304,6.0,7.53
305,305,3.0,7.48
306,306,11.0,7.55
307,307,2.0,7.48
308,308,11.0,7.54
309,309,9.0,7.54
310,310,8.0,7.55
311,311,10.0,7.61
312,312,11.0,7.61
313,313,10.0,7.61
314,314,11.0,7.68
315,315,1.0,7.61
316,316,11.0,7.69
317,317,16.0,7.78
318,318,14.0,7.87
319,319,15.0,7.99
320,320,9.0,8.0
321,321,15.0,8.12
322,322,9.0,8.16
323,323,9.0,8.16
324,324,16.0,8.2
325,325,11.0,8.26
326,326,13.0,8.37
327,327,6.0,8.3
328,328,10.0,8.31
329,329,10.0,8.34
330,330,9.0,8.36
331,331,6.0,8.35
332,332,13.0,8.34
333,333,12.0,8.37
334,334,8.0,8.42
335,335,12.0,8.49
336,336,10.0,8.5
337,337,14.0,8.56
338,338,10.0,8.62
339,339,11.0,8.62
340,340,1.0,8.59
341,341,11.0,8.58
342,342,11.0,8.6
343,343,16.0,8.69
344,344,12.0,8.74
345,345,2.0,8.7
346,346,15.0,8.8
347,347,7.0,8.82
348,348,14.0,8.9
349,349,11.0,8.94
350,350,10.0,8.97
351,351,14.0,9.07
352,352,8.0,9.07
353,353,13.0,9.13
354,354,10.0,9.18
355,355,13.0,9.2
356,356,8.0,9.15
357,357,13.0,9.23
358,358,14.0,9.26
359,359,11.0,9.31
360,360,6.0,9.32
361,361,12.0,9.34
362,362,21.0,9.49
363,363,12.0,9.53
364,364,15.0,9.56
365,365,8.0,9.55
366,366,12.0,9.59
367,367,10.0,9.6
368,368,11.0,9.58
369,369,15.0,9.59
370,370,8.0,9.58
371,371,16.0,9.68
372,372,9.0,9.7
373,373,13.0,9.81
374,374,14.0,9.86
375,375,13.0,9.94
376,376,8.0,9.95
377,377,7.0,9.88
378,378,16.0,10.01
379,379,11.0,10.04
380,380,8.0,10.04
381,381,12.0,10.11
382,382,10.0,10.09
383,383,14.0,10.17
384,384,8.0,10.13
385,385,12.0,10.14
386,386,9.0,10.13
387,387,10.0,10.2
388,388,11.0,10.28
389,389,17.0,10.41
390,390,8.0,10.41
391,391,10.0,10.4
392,392,15.0,10.48
393,393,3.0,10.44
394,394,6.0,10.39
395,395,17.0,10.46
396,396,11.0,10.44
397,397,12.0,10.55
398,398,14.0,10.64
399,399,14.0,10.69
400,400,10.0,10.7
401,401,9.0,10.73
402,402,12.0,10.78
403,403,14.0,10.79
404,404,10.0,10.83
405,405,15.0,10.95
406,406,10.0,10.94
407,407,13.0,11.05
408,408,12.0,11.06
409,409,19.0,11.16
410,410,12.0,11.2
411,411,12.0,11.22
412,412,12.0,11.23
413,413,7.0,11.2
414,414,13.0,11.22
415,415,9.0,11.3
416,416,11.0,11.3
417,417,1.0,11.15
418,418,12.0,11.13
419,419,15.0,11.13
420,420,14.0,11.18
421,421,12.0,11.15
422,422,17.0,11.23
423,423,8.0,11.22
424,424,5.0,11.11
425,425,16.0,11.16
426,426,5.0,11.08
427,427,10.0,11.12
428,428,14.0,11.16
429,429,10.0,11.16
430,430,11.0,11.18
431,431,7.0,11.19
432,432,9.0,11.15
433,433,16.0,11.19
434,434,7.0,11.18
435,435,8.0,11.14
436,436,13.0,11.17
437,437,13.0,11.16
438,438,12.0,11.18
439,439,12.0,11.19
440,440,14.0,11.32
441,441,22.0,11.43
442,442,9.0,11.41
443,443,15.0,11.4
444,444,10.0,11.38
445,445,10.0,11.46
446,446,20.0,11.51
447,447,18.0,11.62
448,448,13.0,11.61
449,449,11.0,11.61
450,450,13.0,11.64
451,451,16.0,11.66
452,452,14.0,11.72
453,453,14.0,11.73
454,454,13.0,11.76
455,455,11.0,11.74
456,456,14.0,11.8
457,457,14.0,11.81
458,458,17.0,11.84
459,459,14.0,11.87
460,460,14.0,11.95
461,461,12.0,11.95
462,462,17.0,11.91
463,463,18.0,11.97
464,464,9.0,11.91
465,465,15.0,11.98
466,466,13.0,11.99
467,467,14.0,12.03
468,468,11.0,12.03
469,469,8.0,11.96
470,470,10.0,11.98
471,471,20.0,12.02
472,472,9.0,12.02
473,473,14.0,12.03
474,474,16.0,12.05
475,475,14.0,12.06
476,476,8.0,12.06
477,477,11.0,12.1
478,478,18.0,12.12
479,479,9.0,12.1
480,480,14.0,12.16
481,481,15.0,12.19
482,482,15.0,12.24
483,483,13.0,12.23
484,484,13.0,12.28
485,485,12.0,12.28
486,486,13.0,12.32
487,487,14.0,12.36
488,488,16.0,12.41
489,489,11.0,12.35
490,490,21.0,12.48
491,491,15.0,12.53
492,492,6.0,12.44
493,493,16.0,12.57
494,494,21.0,12.72
495,495,10.0,12.65
496,496,5.0,12.59
497,497,14.0,12.61
498,498,13.0,12.6
499,499,13.0,12.59
500,500,7.0,12.56
501,501,22.0,12.69
502,502,8.0,12.65
503,503,12.0,12.63
504,504,15.0,12.68
505,505,9.0,12.62
506,506,15.0,12.67
507,507,4.0,12.58
508,508,19.0,12.65
509,509,6.0,12.52
510,510,5.0,12.45
511,511,14.0,12.47
512,512,13.0,12.48
513,513,14.0,12.55
514,514,13.0,12.55
515,515,11.0,12.57
516,516,17.0,12.63
517,517,11.0,12.73
518,518,9.0,12.7
519,519,22.0,12.77
520,520,13.0,12.76
521,521,11.0,12.75
522,522,6.0,12.64
523,523,9.0,12.65
524,524,15.0,12.75
525,525,13.0,12.72
526,526,19.0,12.86
527,527,11.0,12.87
528,528,9.0,12.82
529,529,13.0,12.85
530,530,21.0,12.95
531,531,15.0,13.03
532,532,15.0,13.09
533,533,16.0,13.09
534,534,16.0,13.18
535,535,16.0,13.26
536,536,5.0,13.18
537,537,13.0,13.18
538,538,19.0,13.25
539,539,14.0,13.27
540,540,7.0,13.2
541,541,14.0,13.12
542,542,8.0,13.11
543,543,9.0,13.05
544,544,17.0,13.12
545,545,16.0,13.18
546,546,14.0,13.12
547,547,16.0,13.1
548,548,15.0,13.12
549,549,12.0,13.13
550,550,10.0,13.1
551,551,13.0,13.07
552,552,10.0,13.03
553,553,3.0,12.92
554,554,15.0,12.94
555,555,15.0,12.98
556,556,14.0,12.98
557,557,9.0,12.93
558,558,6.0,12.82
559,559,12.0,12.8
560,560,14.0,12.8
561,561,12.0,12.8
562,562,20.0,12.83
563,563,15.0,12.8
564,564,15.0,12.86
565,565,16.0,12.87
566,566,19.0,12.93
567,567,17.0,12.96
568,568,13.0,12.98
569,569,7.0,12.97
570,570,10.0,12.97
571,571,15.0,12.92
572,572,11.0,12.94
573,573,11.0,12.91
574,574,16.0,12.91
575,575,13.0,12.9
576,576,9.0,12.91
577,577,9.0,12.89
578,578,9.0,12.8
579,579,13.0,12.84
580,580,14.0,12.84
581,581,14.0,12.83
582,582,12.0,12.8
583,583,14.0,12.81
584,584,15.0,12.83
585,585,6.0,12.77
586,586,11.0,12.75
587,587,11.0,12.72
588,588,15.0,12.71
589,589,18.0,12.78
590,590,12.0,12.69
591,591,18.0,12.72
592,592,9.0,12.75
593,593,13.0,12.72
594,594,14.0,12.65
595,595,21.0,12.76
596,596,15.0,12.86
597,597,18.0,12.9
598,598,9.0,12.86
599,599,5.0,12.78
600,600,15.0,12.86
601,601,5.0,12.69
602,602,16.0,12.77
603,603,20.0,12.85
604,604,17.0,12.87
605,605,15.0,12.93
606,606,13.0,12.91
607,607,15.0,13.02
608,608,13.0,12.96
609,609,10.0,13.0
610,610,15.0,13.1
611,611,13.0,13.09
612,612,12.0,13.08
613,613,11.0,13.05
614,614,14.0,13.06
615,615,6.0,13.01
616,616,11.0,12.95
617,617,14.0,12.98
618,618,18.0,13.07
619,619,11.0,12.96
620,620,12.0,12.95
621,621,14.0,12.98
622,622,9.0,13.01
623,623,14.0,13.06
624,624,9.0,13.0
625,625,18.0,13.05
626,626,17.0,13.03
627,627,15.0,13.07
628,628,14.0,13.12
629,629,19.0,13.18
630,630,15.0,13.12
631,631,14.0,13.11
632,632,9.0,13.05
633,633,19.0,13.08
634,634,14.0,13.06
635,635,13.0,13.03
636,636,15.0,13.13
637,637,9.0,13.09
638,638,17.0,13.07
639,639,13.0,13.06
640,640,14.0,13.13
641,641,14.0,13.13
642,642,11.0,13.16
643,643,13.0,13.2
644,644,10.0,13.13
645,645,13.0,13.1
646,646,17.0,13.13
647,647,12.0,13.09
648,648,14.0,13.08
649,649,17.0,13.13
650,650,11.0,13.14
651,651,17.0,13.18
652,652,16.0,13.24
653,653,11.0,13.32
654,654,18.0,13.35
655,655,10.0,13.3
656,656,12.0,13.28
657,657,18.0,13.37
658,658,17.0,13.48
659,659,14.0,13.5
660,660,21.0,13.57
661,661,17.0,13.62
662,662,15.0,13.57
663,663,18.0,13.6
664,664,15.0,13.6
665,665,4.0,13.48
666,666,15.0,13.44
667,667,12.0,13.39
668,668,13.0,13.39
669,669,8.0,13.4
670,670,16.0,13.46
671,671,17.0,13.48
672,672,17.0,13.54
673,673,14.0,13.57
674,674,17.0,13.58
675,675,18.0,13.63
676,676,14.0,13.68
677,677,16.0,13.75
678,678,13.0,13.79
679,679,15.0,13.81
680,680,21.0,13.88
681,681,16.0,13.9
682,682,12.0,13.9
683,683,19.0,13.95
684,684,10.0,13.9
685,685,17.0,14.01
686,686,19.0,14.09
687,687,14.0,14.12
688,688,14.0,14.11
689,689,15.0,14.08
690,690,14.0,14.1
691,691,19.0,14.11
692,692,13.0,14.15
693,693,14.0,14.16
694,694,13.0,14.15
695,695,12.0,14.06
696,696,11.0,14.02
697,697,15.0,13.99
698,698,16.0,14.06
699,699,14.0,14.15
700,700,23.0,14.23
701,701,17.0,14.35
702,702,14.0,14.33
703,703,16.0,14.29
704,704,14.0,14.26
705,705,16.0,14.27
706,706,14.0,14.28
707,707,18.0,14.31
708,708,18.0,14.36
709,709,15.0,14.41
710,710,13.0,14.39
711,711,15.0,14.41
712,712,12.0,14.41
713,713,15.0,14.45
714,714,17.0,14.48
715,715,15.0,14.57
716,716,13.0,14.59
717,717,12.0,14.57
718,718,12.0,14.51
719,719,6.0,14.46
720,720,10.0,14.44
721,721,11.0,14.41
722,722,12.0,14.44
723,723,9.0,14.39
724,724,22.0,14.52
725,725,16.0,14.5
726,726,18.0,14.51
727,727,16.0,14.52
728,728,17.0,14.55
729,729,15.0,14.51
730,730,15.0,14.51
731,731,13.0,14.5
732,732,13.0,14.54
733,733,14.0,14.49
734,734,6.0,14.41
735,735,16.0,14.44
736,736,16.0,14.45
737,737,18.0,14.54
738,738,16.0,14.53
739,739,11.0,14.51
740,740,15.0,14.52
741,741,13.0,14.51
742,742,16.0,14.56
743,743,16.0,14.59
744,744,20.0,14.69
745,745,15.0,14.71
746,746,12.0,14.66
747,747,14.0,14.68
748,748,16.0,14.7
749,749,13.0,14.66
750,750,17.0,14.72
751,751,19.0,14.74
752,752,18.0,14.76
753,753,17.0,14.82
754,754,12.0,14.76
755,755,17.0,14.83
756,756,15.0,14.86
757,757,11.0,14.79
758,758,17.0,14.79
759,759,15.0,14.8
760,760,16.0,14.75
761,761,9.0,14.67
762,762,19.0,14.71
763,763,14.0,14.67
764,764,15.0,14.67
765,765,12.0,14.75
766,766,11.0,14.71
767,767,15.0,14.74
768,768,15.0,14.76
769,769,20.0,14.88
770,770,13.0,14.85
771,771,15.0,14.83
772,772,17.0,14.83
773,773,19.0,14.88
774,774,20.0,14.91
775,775,9.0,14.82
776,776,17.0,14.85
777,777,16.0,14.85
778,778,18.0,14.9
779,779,14.0,14.89
780,780,19.0,14.87
781,781,14.0,14.85
782,782,14.0,14.87
783,783,13.0,14.81
784,784,19.0,14.9
785,785,11.0,14.84
786,786,18.0,14.83
787,787,13.0,14.82
788,788,14.0,14.82
789,789,17.0,14.84
790,790,19.0,14.89
791,791,14.0,14.84
792,792,11.0,14.82
793,793,18.0,14.86
794,794,15.0,14.88
795,795,10.0,14.86
796,796,15.0,14.9
797,797,22.0,14.97
798,798,15.0,14.96
799,799,19.0,15.01
800,800,21.0,14.99
801,801,14.0,14.96
802,802,14.0,14.96
803,803,15.0,14.95
804,804,15.0,14.96
805,805,20.0,15.0
806,806,20.0,15.06
807,807,8.0,14.96
808,808,14.0,14.92
809,809,19.0,14.96
810,810,17.0,15.0
811,811,18.0,15.03
812,812,23.0,15.14
813,813,21.0,15.2
814,814,13.0,15.16
815,815,22.0,15.23
816,816,25.0,15.35
817,817,3.0,15.26
818,818,20.0,15.34
819,819,17.0,15.45
820,820,20.0,15.55
821,821,20.0,15.64
822,822,17.0,15.69
823,823,14.0,15.74
824,824,13.0,15.65
825,825,6.0,15.55
826,826,21.0,15.58
827,827,18.0,15.6
828,828,15.0,15.58
829,829,11.0,15.54
830,830,17.0,15.56
831,831,16.0,15.59
832,832,17.0,15.63
833,833,11.0,15.6
834,834,11.0,15.65
835,835,24.0,15.73
836,836,12.0,15.69
837,837,15.0,15.66
838,838,19.0,15.69
839,839,15.0,15.73
840,840,16.0,15.74
841,841,11.0,15.72
842,842,11.0,15.67
843,843,21.0,15.72
844,844,19.0,15.71
845,845,11.0,15.67
846,846,13.0,15.68
847,847,22.0,15.76
848,848,18.0,15.78
849,849,9.0,15.74
850,850,13.0,15.7
851,851,20.0,15.71
852,852,13.0,15.66
853,853,18.0,15.67
854,854,24.0,15.79
855,855,14.0,15.76
856,856,13.0,15.74
857,857,16.0,15.79
858,858,19.0,15.81
859,859,15.0,15.81
860,860,19.0,15.84
861,861,11.0,15.86
862,862,14.0,15.81
863,863,17.0,15.84
864,864,18.0,15.87
865,865,24.0,15.99
866,866,6.0,15.94
867,867,18.0,15.97
868,868,9.0,15.91
869,869,13.0,15.84
870,870,15.0,15.86
871,871,18.0,15.89
872,872,16.0,15.88
873,873,7.0,15.76
874,874,15.0,15.71
875,875,19.0,15.81
876,876,11.0,15.75
877,877,17.0,15.76
878,878,21.0,15.79
879,879,18.0,15.83
880,880,22.0,15.86
881,881,14.0,15.86
882,882,14.0,15.86
883,883,18.0,15.91
884,884,16.0,15.88
885,885,14.0,15.91
886,886,16.0,15.89
887,887,13.0,15.89
888,888,13.0,15.88
889,889,16.0,15.87
890,890,19.0,15.87
891,891,17.0,15.9
892,892,9.0,15.88
893,893,18.0,15.88
894,894,15.0,15.88
895,895,20.0,15.98
896,896,13.0,15.96
897,897,16.0,15.9
898,898,16.0,15.91
899,899,8.0,15.8
900,900,11.0,15.7
901,901,17.0,15.73
902,902,18.0,15.77
903,903,13.0,15.75
904,904,17.0,15.77
905,905,15.0,15.72
906,906,14.0,15.66
907,907,13.0,15.71
908,908,19.0,15.76
909,909,16.0,15.73
910,910,11.0,15.67
911,911,17.0,15.66
912,912,20.0,15.63
913,913,15.0,15.57
914,914,14.0,15.58
915,915,17.0,15.53
916,916,17.0,15.45
917,917,15.0,15.57
918,918,16.0,15.53
919,919,15.0,15.51
920,920,16.0,15.47
921,921,16.0,15.43
922,922,16.0,15.42
923,923,14.0,15.42
924,924,18.0,15.47
925,925,9.0,15.5
926,926,1.0,15.3
927,927,13.0,15.25
928,928,16.0,15.26
929,929,6.0,15.21
930,930,17.0,15.21
931,931,13.0,15.18
932,932,17.0,15.18
933,933,16.0,15.23
934,934,16.0,15.28
935,935,17.0,15.21
936,936,13.0,15.22
937,937,18.0,15.25
938,938,10.0,15.16
939,939,21.0,15.22
940,940,18.0,15.24
941,941,16.0,15.29
942,942,19.0,15.37
943,943,13.0,15.29
944,944,18.0,15.28
945,945,19.0,15.36
946,946,12.0,15.35
947,947,14.0,15.27
948,948,13.0,15.22
949,949,22.0,15.35
950,950,20.0,15.42
951,951,11.0,15.33
952,952,18.0,15.38
953,953,18.0,15.38
954,954,19.0,15.33
955,955,18.0,15.37
956,956,6.0,15.3
957,957,21.0,15.35
958,958,17.0,15.33
959,959,18.0,15.36
960,960,16.0,15.33
961,961,17.0,15.39
962,962,10.0,15.35
963,963,19.0,15.37
964,964,17.0,15.36
965,965,17.0,15.29
966,966,15.0,15.38
967,967,17.0,15.37
968,968,9.0,15.37
969,969,19.0,15.43
970,970,16.0,15.44
971,971,17.0,15.43
972,972,18.0,15.45
973,973,14.0,15.52
974,974,20.0,15.57
975,975,17.0,15.55
976,976,23.0,15.67
977,977,12.0,15.62
978,978,20.0,15.61
979,979,9.0,15.52
980,980,20.0,15.5
981,981,14.0,15.5
982,982,15.0,15.51
983,983,9.0,15.42
984,984,16.0,15.42
985,985,21.0,15.49
986,986,15.0,15.48
987,987,7.0,15.42
988,988,12.0,15.41
989,989,11.0,15.36
990,990,14.0,15.31
991,991,13.0,15.27
992,992,15.0,15.33
993,993,13.0,15.28
994,994,17.0,15.3
995,995,19.0,15.29
996,996,16.0,15.32
997,997,9.0,15.25
998,998,12.0,15.21
999,999,17.0,15.3
1000,1000,17.0,15.36
1001,1001,18.0,15.37
1002,1002,19.0,15.38
1003,1003,18.0,15.43
1004,1004,15.0,15.41
1005,1005,21.0,15.47
1006,1006,12.0,15.45
1007,1007,16.0,15.48
1008,1008,18.0,15.47
1009,1009,16.0,15.47
1010,1010,19.0,15.55
1011,1011,12.0,15.5
1012,1012,6.0,15.36
1013,1013,17.0,15.38
1014,1014,15.0,15.39
1015,1015,22.0,15.44
1016,1016,16.0,15.43
1017,1017,15.0,15.43
1018,1018,21.0,15.48
1019,1019,8.0,15.41
1020,1020,20.0,15.45
1021,1021,12.0,15.41
1022,1022,17.0,15.42
1023,1023,16.0,15.44
1024,1024,20.0,15.46
1025,1025,18.0,15.55
1026,1026,17.0,15.71
1027,1027,20.0,15.78
1028,1028,15.0,15.77
1029,1029,22.0,15.93
1030,1030,17.0,15.93
1031,1031,20.0,16.0
1032,1032,22.0,16.05
1033,1033,14.0,16.03
1034,1034,12.0,15.99
1035,1035,17.0,15.99
1036,1036,12.0,15.98
1037,1037,17.0,15.97
1038,1038,16.0,16.03
1039,1039,21.0,16.03
1040,1040,15.0,16.0
1041,1041,17.0,16.01
1042,1042,16.0,15.98
1043,1043,21.0,16.06
1044,1044,8.0,15.96
1045,1045,16.0,15.93
1046,1046,10.0,15.91
1047,1047,11.0,15.88
1048,1048,17.0,15.92
1049,1049,12.0,15.82
1050,1050,13.0,15.75
1051,1051,18.0,15.82
1052,1052,2.0,15.66
1053,1053,12.0,15.6
1054,1054,20.0,15.61
1055,1055,19.0,15.62
1056,1056,13.0,15.69
1057,1057,18.0,15.66
1058,1058,18.0,15.67
1059,1059,16.0,15.65
1060,1060,14.0,15.63
1061,1061,14.0,15.6
1062,1062,15.0,15.65
1063,1063,16.0,15.62
1064,1064,16.0,15.61
1065,1065,19.0,15.63
1066,1066,19.0,15.67
1067,1067,23.0,15.73
1068,1068,17.0,15.81
1069,1069,13.0,15.75
1070,1070,16.0,15.75
1071,1071,12.0,15.7
1072,1072,13.0,15.65
1073,1073,16.0,15.67
1074,1074,22.0,15.69
1075,1075,15.0,15.67
1076,1076,16.0,15.6
1077,1077,5.0,15.53
1078,1078,11.0,15.44
1079,1079,17.0,15.52
1080,1080,13.0,15.45
1081,1081,15.0,15.46
1082,1082,17.0,15.48
1083,1083,18.0,15.57
1084,1084,16.0,15.57
1085,1085,21.0,15.57
1086,1086,18.0,15.6
1087,1087,22.0,15.75
1088,1088,21.0,15.84
1089,1089,17.0,15.9
1090,1090,20.0,15.96
1091,1091,20.0,16.03
1092,1092,14.0,16.02
1093,1093,18.0,16.07
1094,1094,13.0,16.03
1095,1095,16.0,16.0
1096,1096,9.0,15.93
1097,1097,16.0,16.0
1098,1098,15.0,16.03
1099,1099,16.0,16.02
1100,1100,16.0,16.01
1101,1101,10.0,15.93
1102,1102,16.0,15.9
1103,1103,18.0,15.9
1104,1104,20.0,15.95
1105,1105,16.0,15.9
1106,1106,9.0,15.87
1107,1107,17.0,15.88
1108,1108,14.0,15.84
1109,1109,14.0,15.82
