,episode,score,avg_score
639,639,8.0,14.43
640,640,13.0,14.42
641,641,15.0,14.4
642,642,21.0,14.38
643,643,22.0,14.6
644,644,17.0,14.57
645,645,18.0,14.55
646,646,11.0,14.54
647,647,10.0,14.43
648,648,13.0,14.4
649,649,16.0,14.38
650,650,15.0,14.41
651,651,16.0,14.38
652,652,20.0,14.44
653,653,20.0,14.43
654,654,20.0,14.58
655,655,16.0,14.59
656,656,15.0,14.57
657,657,12.0,14.52
658,658,-1.0,14.33
659,659,15.0,14.3
660,660,20.0,14.45
661,661,9.0,14.51
662,662,19.0,14.55
663,663,11.0,14.53
664,664,7.0,14.44
665,665,14.0,14.47
666,666,8.0,14.38
667,667,12.0,14.29
668,668,-1.0,14.24
669,669,19.0,14.24
670,670,8.0,14.29
671,671,16.0,14.26
672,672,11.0,14.23
673,673,8.0,14.18
674,674,13.0,14.17
675,675,10.0,14.15
676,676,14.0,14.09
677,677,18.0,14.12
678,678,14.0,14.04
679,679,18.0,14.12
680,680,15.0,14.15
681,681,14.0,14.11
682,682,14.0,14.1
683,683,22.0,14.17
684,684,0.0,14.0
685,685,14.0,13.95
686,686,16.0,14.03
687,687,17.0,14.06
688,688,15.0,14.18
689,689,15.0,14.14
690,690,3.0,14.05
691,691,17.0,14.22
692,692,13.0,14.24
693,693,11.0,14.19
694,694,9.0,14.26
695,695,16.0,14.27
696,696,14.0,14.24
697,697,3.0,14.08
698,698,20.0,14.24
699,699,21.0,14.28
700,700,13.0,14.26
701,701,9.0,14.16
702,702,17.0,14.15
703,703,14.0,14.17
704,704,14.0,14.12
705,705,14.0,14.05
706,706,14.0,14.07
707,707,18.0,14.06
708,708,20.0,14.12
709,709,18.0,14.15
710,710,19.0,14.15
711,711,18.0,14.23
712,712,10.0,14.2
713,713,11.0,14.13
714,714,16.0,14.14
715,715,15.0,14.04
716,716,14.0,14.1
717,717,5.0,13.97
718,718,20.0,14.03
719,719,18.0,14.11
720,720,5.0,13.98
721,721,21.0,13.99
722,722,20.0,14.02
723,723,12.0,14.01
724,724,19.0,14.01
725,725,16.0,14.04
726,726,7.0,13.96
727,727,15.0,13.99
728,728,18.0,14.09
729,729,21.0,14.21
730,730,13.0,14.15
731,731,11.0,14.1
732,732,15.0,14.1
733,733,15.0,14.12
734,734,14.0,14.12
735,735,17.0,14.18
736,736,19.0,14.19
737,737,15.0,14.11
738,738,16.0,14.15
739,739,19.0,14.26
740,740,18.0,14.31
741,741,21.0,14.37
742,742,5.0,14.21
743,743,5.0,14.04
744,744,9.0,13.96
745,745,1.0,13.79
746,746,11.0,13.79
747,747,17.0,13.86
748,748,20.0,13.93
749,749,10.0,13.87
750,750,17.0,13.89
751,751,17.0,13.9
752,752,13.0,13.83
753,753,13.0,13.76
754,754,18.0,13.74
755,755,22.0,13.8
756,756,19.0,13.84
757,757,7.0,13.79
758,758,14.0,13.94
759,759,15.0,13.94
760,760,24.0,13.98
761,761,17.0,14.06
762,762,7.0,13.94
763,763,23.0,14.06
764,764,18.0,14.17
765,765,19.0,14.22
766,766,13.0,14.27
767,767,16.0,14.31
768,768,17.0,14.49
769,769,20.0,14.5
770,770,9.0,14.51
771,771,18.0,14.53
772,772,14.0,14.56
773,773,0.0,14.48
774,774,12.0,14.47
775,775,4.0,14.41
776,776,17.0,14.44
777,777,13.0,14.39
778,778,27.0,14.52
779,779,12.0,14.46
780,780,5.0,14.36
781,781,22.0,14.44
782,782,16.0,14.46
783,783,15.0,14.39
784,784,11.0,14.5
785,785,15.0,14.51
786,786,13.0,14.48
787,787,25.0,14.56
788,788,18.0,14.59
789,789,5.0,14.49
790,790,12.0,14.58
791,791,15.0,14.56
792,792,21.0,14.64
793,793,18.0,14.71
794,794,15.0,14.77
795,795,5.0,14.66
796,796,2.0,14.54
797,797,9.0,14.6
798,798,20.0,14.6
799,799,18.0,14.57
800,800,17.0,14.61
801,801,17.0,14.69
802,802,14.0,14.66
803,803,18.0,14.7
804,804,13.0,14.69
805,805,19.0,14.74
806,806,19.0,14.79
807,807,12.0,14.73
808,808,18.0,14.71
809,809,17.0,14.7
810,810,2.0,14.53
811,811,23.0,14.58
812,812,19.0,14.67
813,813,15.0,14.71
814,814,15.0,14.7
815,815,16.0,14.71
816,816,3.0,14.6
817,817,18.0,14.73
818,818,17.0,14.7
819,819,16.0,14.68
820,820,18.0,14.81
821,821,5.0,14.65
822,822,21.0,14.66
823,823,16.0,14.7
824,824,3.0,14.54
825,825,24.0,14.62
826,826,15.0,14.7
827,827,13.0,14.68
828,828,19.0,14.69
829,829,15.0,14.63
830,830,15.0,14.65
831,831,20.0,14.74
