,episode,score,avg_score
1068,1068,12.0,13.82
1069,1069,13.0,13.78
1070,1070,11.0,13.78
1071,1071,18.0,13.84
1072,1072,14.0,13.77
1073,1073,17.0,13.82
1074,1074,18.0,13.83
1075,1075,15.0,13.85
1076,1076,17.0,13.87
1077,1077,17.0,13.83
1078,1078,10.0,13.8
1079,1079,19.0,13.8
1080,1080,20.0,13.94
1081,1081,17.0,13.92
1082,1082,1.0,13.77
1083,1083,14.0,13.71
1084,1084,14.0,13.8
1085,1085,14.0,13.85
1086,1086,14.0,13.96
1087,1087,16.0,13.97
1088,1088,7.0,13.91
1089,1089,13.0,13.85
1090,1090,3.0,13.75
1091,1091,17.0,13.77
1092,1092,22.0,13.93
1093,1093,15.0,13.95
1094,1094,6.0,13.98
1095,1095,13.0,13.93
1096,1096,15.0,14.04
1097,1097,14.0,14.03
1098,1098,15.0,13.98
1099,1099,9.0,14.01
1100,1100,14.0,13.94
1101,1101,11.0,13.91
1102,1102,24.0,14.03
1103,1103,20.0,14.07
1104,1104,19.0,14.09
1105,1105,15.0,14.1
1106,1106,12.0,14.05
1107,1107,14.0,14.05
1108,1108,19.0,14.05
1109,1109,13.0,14.08
1110,1110,15.0,14.08
1111,1111,18.0,14.08
1112,1112,15.0,14.14
1113,1113,19.0,14.17
1114,1114,12.0,14.17
1115,1115,16.0,14.17
