,episode,score,avg_score
226,226,18.0,15.75
227,227,21.0,15.86
228,228,18.0,15.85
229,229,15.0,15.79
230,230,23.0,15.84
231,231,13.0,15.85
232,232,12.0,15.79
233,233,17.0,15.79
234,234,9.0,15.72
235,235,19.0,15.76
236,236,16.0,15.76
237,237,15.0,15.74
238,238,13.0,15.7
239,239,11.0,15.67
240,240,19.0,15.68
241,241,14.0,15.7
242,242,19.0,15.7
243,243,20.0,15.77
244,244,16.0,15.83
245,245,17.0,15.88
246,246,17.0,15.95
247,247,12.0,15.95
248,248,18.0,15.93
249,249,13.0,15.85
250,250,8.0,15.79
251,251,19.0,15.81
252,252,15.0,15.77
253,253,15.0,15.78
254,254,21.0,15.82
255,255,10.0,15.78
256,256,17.0,15.79
257,257,21.0,15.87
258,258,15.0,15.86
259,259,18.0,15.9
260,260,16.0,15.9
261,261,18.0,15.92
262,262,18.0,15.9
263,263,13.0,15.86
264,264,14.0,15.85
265,265,16.0,15.99
266,266,13.0,15.92
267,267,21.0,15.97
268,268,14.0,15.92
269,269,17.0,15.91
270,270,19.0,15.97
271,271,10.0,15.96
272,272,16.0,16.11
273,273,8.0,16.05
274,274,19.0,16.05
275,275,15.0,16.2
276,276,18.0,16.17
277,277,13.0,16.1
278,278,15.0,16.09
279,279,20.0,16.19
280,280,17.0,16.21
281,281,18.0,16.23
282,282,22.0,16.29
283,283,11.0,16.22
284,284,15.0,16.21
285,285,21.0,16.24
286,286,20.0,16.31
287,287,18.0,16.3
288,288,20.0,16.37
289,289,10.0,16.29
290,290,19.0,16.26
291,291,16.0,16.28
292,292,13.0,16.27
293,293,16.0,16.28
294,294,18.0,16.27
295,295,11.0,16.21
296,296,15.0,16.23
297,297,17.0,16.22
298,298,18.0,16.14
299,299,12.0,16.09
300,300,15.0,16.13
301,301,15.0,16.11
302,302,23.0,16.19
303,303,14.0,16.1
304,304,15.0,16.09
305,305,21.0,16.29
306,306,19.0,16.35
307,307,17.0,16.37
308,308,17.0,16.32
309,309,21.0,16.34
310,310,14.0,16.28
311,311,16.0,16.26
312,312,20.0,16.31
313,313,12.0,16.21
314,314,18.0,16.22
315,315,17.0,16.26
316,316,17.0,16.23
317,317,17.0,16.22
318,318,14.0,16.19
319,319,17.0,16.17
320,320,23.0,16.24
321,321,16.0,16.2
322,322,18.0,16.26
323,323,16.0,16.28
324,324,21.0,16.36
325,325,14.0,16.31
326,326,13.0,16.26
327,327,23.0,16.28
328,328,17.0,16.27
329,329,16.0,16.28
330,330,14.0,16.19
331,331,18.0,16.24
332,332,14.0,16.26
333,333,18.0,16.27
334,334,9.0,16.27
335,335,15.0,16.23
336,336,19.0,16.26
337,337,20.0,16.31
338,338,20.0,16.38
339,339,15.0,16.42
340,340,14.0,16.37
341,341,19.0,16.42
342,342,13.0,16.36
343,343,14.0,16.3
344,344,20.0,16.34
345,345,21.0,16.38
346,346,18.0,16.39
347,347,17.0,16.44
348,348,18.0,16.44
349,349,12.0,16.43
350,350,20.0,16.55
351,351,21.0,16.57
352,352,21.0,16.63
353,353,14.0,16.62
354,354,18.0,16.59
355,355,12.0,16.61
356,356,20.0,16.64
357,357,14.0,16.57
358,358,17.0,16.59
359,359,17.0,16.58
360,360,16.0,16.58
361,361,14.0,16.54
362,362,15.0,16.51
363,363,17.0,16.55
364,364,16.0,16.57
365,365,21.0,16.62
366,366,23.0,16.72
367,367,18.0,16.69
368,368,13.0,16.68
369,369,18.0,16.69
370,370,20.0,16.7
371,371,19.0,16.79
372,372,18.0,16.81
373,373,14.0,16.87
374,374,19.0,16.87
375,375,16.0,16.88
376,376,19.0,16.89
377,377,20.0,16.96
378,378,22.0,17.03
379,379,11.0,16.94
380,380,18.0,16.95
381,381,17.0,16.94
382,382,19.0,16.91
383,383,20.0,17.0
384,384,14.0,16.99
385,385,18.0,16.96
386,386,14.0,16.9
387,387,23.0,16.95
388,388,11.0,16.86
389,389,17.0,16.93
390,390,12.0,16.86
391,391,14.0,16.84
392,392,17.0,16.88
393,393,14.0,16.86
394,394,12.0,16.8
395,395,17.0,16.86
396,396,15.0,16.86
397,397,19.0,16.88
398,398,16.0,16.86
399,399,21.0,16.95
400,400,21.0,17.01
401,401,20.0,17.06
402,402,15.0,16.98
403,403,15.0,16.99
404,404,20.0,17.04
405,405,16.0,16.99
406,406,18.0,16.98
407,407,14.0,16.95
408,408,25.0,17.03
409,409,22.0,17.04
410,410,22.0,17.12
411,411,17.0,17.13
412,412,13.0,17.06
413,413,22.0,17.16
414,414,19.0,17.17
415,415,15.0,17.15
416,416,20.0,17.18
417,417,16.0,17.17
418,418,15.0,17.18
419,419,14.0,17.15
420,420,16.0,17.08
421,421,15.0,17.07
422,422,19.0,17.08
423,423,21.0,17.13
424,424,18.0,17.1
425,425,13.0,17.09
426,426,17.0,17.13
427,427,19.0,17.09
428,428,16.0,17.08
429,429,13.0,17.05
430,430,18.0,17.09
431,431,18.0,17.09
432,432,14.0,17.09
433,433,16.0,17.07
434,434,19.0,17.17
435,435,18.0,17.2
436,436,22.0,17.23
437,437,13.0,17.16
438,438,18.0,17.14
439,439,17.0,17.16
440,440,4.0,17.06
441,441,18.0,17.05
442,442,16.0,17.08
443,443,14.0,17.08
444,444,15.0,17.03
445,445,17.0,16.99
446,446,19.0,17.0
447,447,16.0,16.99
448,448,20.0,17.01
449,449,6.0,16.95
450,450,14.0,16.89
451,451,14.0,16.82
452,452,17.0,16.78
453,453,17.0,16.81
454,454,14.0,16.77
455,455,14.0,16.79
456,456,17.0,16.76
457,457,17.0,16.79
458,458,16.0,16.78
459,459,17.0,16.78
460,460,17.0,16.79
461,461,19.0,16.84
462,462,13.0,16.82
463,463,16.0,16.81
464,464,17.0,16.82
465,465,16.0,16.77
466,466,8.0,16.62
467,467,17.0,16.61
468,468,17.0,16.65
469,469,14.0,16.61
470,470,17.0,16.58
471,471,19.0,16.58
472,472,23.0,16.63
473,473,16.0,16.65
474,474,16.0,16.62
475,475,22.0,16.68
476,476,14.0,16.63
477,477,14.0,16.57
478,478,16.0,16.51
479,479,20.0,16.6
480,480,18.0,16.6
481,481,15.0,16.58
482,482,14.0,16.53
483,483,16.0,16.49
484,484,14.0,16.49
485,485,12.0,16.43
486,486,16.0,16.45
487,487,18.0,16.4
488,488,4.0,16.33
489,489,21.0,16.37
490,490,18.0,16.43
491,491,17.0,16.46
492,492,16.0,16.45
493,493,17.0,16.48
494,494,19.0,16.55
495,495,8.0,16.46
496,496,17.0,16.48
497,497,13.0,16.42
498,498,13.0,16.39
499,499,18.0,16.36
500,500,20.0,16.35
501,501,19.0,16.34
502,502,22.0,16.41
503,503,19.0,16.45
504,504,17.0,16.42
505,505,21.0,16.47
506,506,14.0,16.43
507,507,21.0,16.5
508,508,19.0,16.44
509,509,18.0,16.4
510,510,23.0,16.41
511,511,16.0,16.4
512,512,12.0,16.39
513,513,20.0,16.37
514,514,14.0,16.32
515,515,12.0,16.29
516,516,1.0,16.1
517,517,17.0,16.11
518,518,17.0,16.13
519,519,19.0,16.18
520,520,19.0,16.21
521,521,16.0,16.22
522,522,19.0,16.22
523,523,11.0,16.12
524,524,19.0,16.13
525,525,19.0,16.19
526,526,19.0,16.21
527,527,13.0,16.15
528,528,17.0,16.16
529,529,19.0,16.22
530,530,19.0,16.23
531,531,20.0,16.25
532,532,14.0,16.25
533,533,16.0,16.25
534,534,14.0,16.2
535,535,23.0,16.25
536,536,14.0,16.17
537,537,15.0,16.19
538,538,18.0,16.19
539,539,20.0,16.22
540,540,16.0,16.34
541,541,16.0,16.32
542,542,22.0,16.38
543,543,11.0,16.35
544,544,22.0,16.42
545,545,12.0,16.37
546,546,15.0,16.33
547,547,19.0,16.36
548,548,18.0,16.34
549,549,20.0,16.48
550,550,11.0,16.45
551,551,13.0,16.44
552,552,14.0,16.41
553,553,26.0,16.5
554,554,16.0,16.52
555,555,12.0,16.5
556,556,13.0,16.46
557,557,17.0,16.46
558,558,11.0,16.41
559,559,20.0,16.44
560,560,15.0,16.42
561,561,15.0,16.38
562,562,21.0,16.46
563,563,14.0,16.44
564,564,22.0,16.49
565,565,18.0,16.51
566,566,12.0,16.55
567,567,18.0,16.56
568,568,18.0,16.57
569,569,14.0,16.57
570,570,19.0,16.59
571,571,20.0,16.6
572,572,15.0,16.52
573,573,15.0,16.51
574,574,14.0,16.49
575,575,16.0,16.43
576,576,19.0,16.48
577,577,18.0,16.52
578,578,17.0,16.53
579,579,15.0,16.48
580,580,21.0,16.51
581,581,18.0,16.54
582,582,19.0,16.59
583,583,18.0,16.61
584,584,15.0,16.62
585,585,17.0,16.67
586,586,12.0,16.63
587,587,20.0,16.65
588,588,24.0,16.85
589,589,26.0,16.9
590,590,16.0,16.88
591,591,21.0,16.92
592,592,12.0,16.88
593,593,15.0,16.86
594,594,14.0,16.81
595,595,12.0,16.85
596,596,21.0,16.89
597,597,16.0,16.92
598,598,15.0,16.94
599,599,19.0,16.95
600,600,14.0,16.89
601,601,18.0,16.88
602,602,21.0,16.87
603,603,15.0,16.83
604,604,16.0,16.82
605,605,15.0,16.76
606,606,13.0,16.75
607,607,16.0,16.7
608,608,14.0,16.65
609,609,17.0,16.64
610,610,16.0,16.57
611,611,19.0,16.6
612,612,18.0,16.66
613,613,14.0,16.6
614,614,23.0,16.69
615,615,21.0,16.78
616,616,19.0,16.96
617,617,19.0,16.98
618,618,22.0,17.03
619,619,18.0,17.02
620,620,15.0,16.98
621,621,15.0,16.97
622,622,23.0,17.01
623,623,21.0,17.11
624,624,18.0,17.1
625,625,17.0,17.08
626,626,18.0,17.07
627,627,23.0,17.17
628,628,21.0,17.21
629,629,17.0,17.19
630,630,1.0,17.01
631,631,15.0,16.96
632,632,15.0,16.97
633,633,18.0,16.99
634,634,18.0,17.03
635,635,15.0,16.95
636,636,18.0,16.99
637,637,18.0,17.02
638,638,19.0,17.03
639,639,23.0,17.06
640,640,21.0,17.11
641,641,16.0,17.11
642,642,14.0,17.03
643,643,20.0,17.12
644,644,13.0,17.03
645,645,21.0,17.12
646,646,10.0,17.07
647,647,21.0,17.09
648,648,15.0,17.06
649,649,17.0,17.03
650,650,19.0,17.11
651,651,16.0,17.14
652,652,18.0,17.18
653,653,14.0,17.06
654,654,16.0,17.06
655,655,17.0,17.11
656,656,20.0,17.18
657,657,17.0,17.18
658,658,18.0,17.25
659,659,21.0,17.26
660,660,18.0,17.29
661,661,13.0,17.27
662,662,20.0,17.26
663,663,19.0,17.31
664,664,10.0,17.19
665,665,23.0,17.24
666,666,14.0,17.26
667,667,16.0,17.24
668,668,18.0,17.24
669,669,15.0,17.25
670,670,15.0,17.21
671,671,16.0,17.17
672,672,17.0,17.19
673,673,21.0,17.25
674,674,20.0,17.31
675,675,16.0,17.31
676,676,16.0,17.28
677,677,21.0,17.31
678,678,18.0,17.32
679,679,16.0,17.33
680,680,21.0,17.33
681,681,18.0,17.33
682,682,13.0,17.27
683,683,16.0,17.25
684,684,18.0,17.28
685,685,19.0,17.3
686,686,16.0,17.34
687,687,16.0,17.3
688,688,16.0,17.22
689,689,18.0,17.14
690,690,17.0,17.15
691,691,15.0,17.09
692,692,17.0,17.14
693,693,11.0,17.1
694,694,14.0,17.1
695,695,20.0,17.18
696,696,18.0,17.15
697,697,20.0,17.19
698,698,16.0,17.2
699,699,12.0,17.13
700,700,20.0,17.19
701,701,11.0,17.12
702,702,17.0,17.08
703,703,15.0,17.08
704,704,15.0,17.07
705,705,17.0,17.09
706,706,15.0,17.11
707,707,18.0,17.13
708,708,18.0,17.17
709,709,20.0,17.2
710,710,19.0,17.23
711,711,19.0,17.23
712,712,13.0,17.18
713,713,17.0,17.21
714,714,21.0,17.19
715,715,17.0,17.15
716,716,19.0,17.15
717,717,21.0,17.17
718,718,21.0,17.16
719,719,21.0,17.19
720,720,20.0,17.24
721,721,16.0,17.25
722,722,20.0,17.22
723,723,12.0,17.13
724,724,19.0,17.14
725,725,21.0,17.18
726,726,16.0,17.16
727,727,19.0,17.12
728,728,12.0,17.03
729,729,16.0,17.02
730,730,22.0,17.23
731,731,16.0,17.24
732,732,20.0,17.29
733,733,13.0,17.24
734,734,16.0,17.22
735,735,17.0,17.24
736,736,17.0,17.23
737,737,17.0,17.22
738,738,15.0,17.18
739,739,12.0,17.07
740,740,18.0,17.04
741,741,17.0,17.05
742,742,13.0,17.04
743,743,19.0,17.03
744,744,19.0,17.09
745,745,24.0,17.12
746,746,17.0,17.19
747,747,18.0,17.16
748,748,17.0,17.18
749,749,15.0,17.16
750,750,18.0,17.15
751,751,16.0,17.15
752,752,17.0,17.14
753,753,21.0,17.21
754,754,16.0,17.21
755,755,12.0,17.16
756,756,16.0,17.12
757,757,15.0,17.1
758,758,17.0,17.09
759,759,16.0,17.04
760,760,13.0,16.99
761,761,14.0,17.0
762,762,15.0,16.95
763,763,20.0,16.96
764,764,20.0,17.06
765,765,21.0,17.04
766,766,18.0,17.08
767,767,20.0,17.12
768,768,11.0,17.05
769,769,12.0,17.02
770,770,10.0,16.97
771,771,19.0,17.0
772,772,21.0,17.04
773,773,17.0,17.0
774,774,11.0,16.91
775,775,20.0,16.95
776,776,15.0,16.94
777,777,14.0,16.87
778,778,18.0,16.87
779,779,15.0,16.86
780,780,18.0,16.83
781,781,16.0,16.81
782,782,17.0,16.85
783,783,18.0,16.87
784,784,16.0,16.85
785,785,15.0,16.81
786,786,14.0,16.79
787,787,21.0,16.84
788,788,17.0,16.85
789,789,14.0,16.81
790,790,17.0,16.81
791,791,0.0,16.66
792,792,18.0,16.67
793,793,21.0,16.77
794,794,16.0,16.79
795,795,13.0,16.72
796,796,17.0,16.71
797,797,25.0,16.76
798,798,17.0,16.77
799,799,14.0,16.79
800,800,14.0,16.73
801,801,10.0,16.72
802,802,15.0,16.7
803,803,11.0,16.66
804,804,11.0,16.62
805,805,18.0,16.63
806,806,21.0,16.69
807,807,19.0,16.7
808,808,18.0,16.7
809,809,15.0,16.65
810,810,19.0,16.65
811,811,18.0,16.64
812,812,18.0,16.69
813,813,17.0,16.69
814,814,17.0,16.65
815,815,15.0,16.63
816,816,17.0,16.61
817,817,14.0,16.54
818,818,17.0,16.5
819,819,15.0,16.44
820,820,2.0,16.26
821,821,20.0,16.3
822,822,21.0,16.31
823,823,21.0,16.4
824,824,10.0,16.31
825,825,17.0,16.27
826,826,14.0,16.25
827,827,15.0,16.21
828,828,18.0,16.27
829,829,15.0,16.26
830,830,21.0,16.25
831,831,23.0,16.32
832,832,16.0,16.28
833,833,16.0,16.31
834,834,13.0,16.28
835,835,17.0,16.28
836,836,15.0,16.26
837,837,18.0,16.27
838,838,17.0,16.29
839,839,15.0,16.32
840,840,17.0,16.31
841,841,15.0,16.29
842,842,20.0,16.36
843,843,14.0,16.31
844,844,21.0,16.33
845,845,16.0,16.25
846,846,16.0,16.24
847,847,15.0,16.21
848,848,18.0,16.22
849,849,16.0,16.23
850,850,1.0,16.06
851,851,18.0,16.08
852,852,17.0,16.08
853,853,18.0,16.05
854,854,17.0,16.06
855,855,13.0,16.07
856,856,16.0,16.07
857,857,16.0,16.08
858,858,4.0,15.95
859,859,19.0,15.98
860,860,18.0,16.03
861,861,13.0,16.02
862,862,23.0,16.1
863,863,14.0,16.04
864,864,13.0,15.97
865,865,18.0,15.94
866,866,9.0,15.85
867,867,17.0,15.82
868,868,22.0,15.93
869,869,15.0,15.96
870,870,13.0,15.99
871,871,14.0,15.94
872,872,17.0,15.9
873,873,13.0,15.86
874,874,17.0,15.92
875,875,16.0,15.88
876,876,21.0,15.94
877,877,16.0,15.96
878,878,23.0,16.01
879,879,7.0,15.93
880,880,20.0,15.95
881,881,10.0,15.89
882,882,22.0,15.94
883,883,19.0,15.95
884,884,20.0,15.99
885,885,19.0,16.03
886,886,13.0,16.02
887,887,12.0,15.93
888,888,17.0,15.93
889,889,17.0,15.96
890,890,15.0,15.94
891,891,14.0,16.08
892,892,13.0,16.03
893,893,17.0,15.99
894,894,17.0,16.0
895,895,16.0,16.03
896,896,22.0,16.08
897,897,17.0,16.0
898,898,19.0,16.02
899,899,19.0,16.07
900,900,20.0,16.13
901,901,16.0,16.19
902,902,14.0,16.18
903,903,12.0,16.19
904,904,16.0,16.24
905,905,22.0,16.28
906,906,18.0,16.25
907,907,17.0,16.23
908,908,18.0,16.23
909,909,13.0,16.21
910,910,17.0,16.19
911,911,16.0,16.17
912,912,22.0,16.21
913,913,19.0,16.23
914,914,14.0,16.2
915,915,17.0,16.22
916,916,14.0,16.19
917,917,19.0,16.24
918,918,17.0,16.24
919,919,18.0,16.27
920,920,13.0,16.38
921,921,24.0,16.42
922,922,17.0,16.38
923,923,18.0,16.35
924,924,18.0,16.43
925,925,19.0,16.45
926,926,17.0,16.48
927,927,14.0,16.47
928,928,16.0,16.45
929,929,14.0,16.44
930,930,20.0,16.43
931,931,21.0,16.41
932,932,15.0,16.4
933,933,15.0,16.39
934,934,15.0,16.41
935,935,17.0,16.41
936,936,16.0,16.42
937,937,15.0,16.39
938,938,16.0,16.38
939,939,15.0,16.38
940,940,22.0,16.43
941,941,23.0,16.51
942,942,18.0,16.49
943,943,15.0,16.5
944,944,19.0,16.48
945,945,18.0,16.5
946,946,22.0,16.56
947,947,17.0,16.58
948,948,22.0,16.62
949,949,18.0,16.64
950,950,19.0,16.82
951,951,19.0,16.83
952,952,13.0,16.79
953,953,16.0,16.77
954,954,13.0,16.73
955,955,22.0,16.82
956,956,17.0,16.83
957,957,26.0,16.93
958,958,19.0,17.08
959,959,16.0,17.05
960,960,15.0,17.02
961,961,17.0,17.06
962,962,22.0,17.05
963,963,10.0,17.01
964,964,19.0,17.07
965,965,16.0,17.05
966,966,21.0,17.17
967,967,21.0,17.21
968,968,15.0,17.14
969,969,12.0,17.11
970,970,14.0,17.12
971,971,13.0,17.11
972,972,15.0,17.09
973,973,13.0,17.09
974,974,21.0,17.13
975,975,13.0,17.1
976,976,17.0,17.06
977,977,18.0,17.08
978,978,18.0,17.03
979,979,24.0,17.2
980,980,15.0,17.15
981,981,16.0,17.21
982,982,15.0,17.14
983,983,23.0,17.18
984,984,14.0,17.12
985,985,17.0,17.1
986,986,13.0,17.1
987,987,20.0,17.18
988,988,20.0,17.21
989,989,19.0,17.23
990,990,19.0,17.27
991,991,12.0,17.25
992,992,16.0,17.28
993,993,19.0,17.3
994,994,18.0,17.31
995,995,18.0,17.33
996,996,22.0,17.33
997,997,21.0,17.37
998,998,19.0,17.37
999,999,22.0,17.4
1000,1000,17.0,17.37
1001,1001,21.0,17.42
1002,1002,13.0,17.41
1003,1003,18.0,17.47
1004,1004,19.0,17.5
1005,1005,13.0,17.41
1006,1006,16.0,17.39
1007,1007,18.0,17.4
1008,1008,4.0,17.26
1009,1009,15.0,17.28
1010,1010,18.0,17.29
1011,1011,19.0,17.32
1012,1012,25.0,17.35
1013,1013,12.0,17.28
1014,1014,15.0,17.29
1015,1015,19.0,17.31
1016,1016,17.0,17.34
1017,1017,14.0,17.29
1018,1018,17.0,17.29
1019,1019,20.0,17.31
1020,1020,15.0,17.33
1021,1021,20.0,17.29
1022,1022,19.0,17.31
1023,1023,17.0,17.3
1024,1024,16.0,17.28
1025,1025,18.0,17.27
1026,1026,11.0,17.21
1027,1027,17.0,17.24
1028,1028,19.0,17.27
1029,1029,20.0,17.33
1030,1030,13.0,17.26
1031,1031,23.0,17.28
1032,1032,16.0,17.29
1033,1033,17.0,17.31
1034,1034,20.0,17.36
1035,1035,16.0,17.35
1036,1036,13.0,17.32
1037,1037,14.0,17.31
1038,1038,21.0,17.36
1039,1039,13.0,17.34
1040,1040,18.0,17.3
1041,1041,16.0,17.23
1042,1042,17.0,17.22
1043,1043,20.0,17.27
1044,1044,15.0,17.23
1045,1045,11.0,17.16
1046,1046,20.0,17.14
1047,1047,18.0,17.15
1048,1048,15.0,17.08
1049,1049,8.0,16.98
1050,1050,20.0,16.99
1051,1051,14.0,16.94
1052,1052,16.0,16.97
1053,1053,16.0,16.97
1054,1054,16.0,17.0
1055,1055,14.0,16.92
1056,1056,20.0,16.95
1057,1057,12.0,16.81
1058,1058,20.0,16.82
1059,1059,12.0,16.78
1060,1060,21.0,16.84
1061,1061,17.0,16.84
1062,1062,0.0,16.62
1063,1063,15.0,16.67
1064,1064,15.0,16.63
1065,1065,15.0,16.62
1066,1066,18.0,16.59
1067,1067,15.0,16.53
1068,1068,12.0,16.5
1069,1069,21.0,16.59
1070,1070,14.0,16.59
1071,1071,16.0,16.62
1072,1072,17.0,16.64
1073,1073,16.0,16.67
1074,1074,14.0,16.6
1075,1075,17.0,16.64
1076,1076,16.0,16.63
1077,1077,23.0,16.68
1078,1078,23.0,16.73
1079,1079,15.0,16.64
1080,1080,18.0,16.67
1081,1081,13.0,16.64
1082,1082,17.0,16.66
1083,1083,16.0,16.59
1084,1084,16.0,16.61
1085,1085,12.0,16.56
1086,1086,22.0,16.65
1087,1087,20.0,16.65
1088,1088,18.0,16.63
1089,1089,20.0,16.64
1090,1090,19.0,16.64
1091,1091,16.0,16.68
1092,1092,14.0,16.66
1093,1093,20.0,16.67
1094,1094,23.0,16.72
1095,1095,16.0,16.7
1096,1096,17.0,16.65
1097,1097,18.0,16.62
1098,1098,19.0,16.62
1099,1099,17.0,16.57
1100,1100,18.0,16.58
1101,1101,18.0,16.55
1102,1102,10.0,16.52
1103,1103,21.0,16.55
1104,1104,13.0,16.49
1105,1105,17.0,16.53
1106,1106,26.0,16.63
1107,1107,18.0,16.63
1108,1108,9.0,16.68
1109,1109,19.0,16.72
1110,1110,13.0,16.67
1111,1111,1.0,16.49
1112,1112,15.0,16.39
1113,1113,19.0,16.46
1114,1114,14.0,16.45
1115,1115,12.0,16.38
1116,1116,20.0,16.41
1117,1117,16.0,16.43
1118,1118,22.0,16.48
